Date,SPY,^IRX
2023-05-15,408.37945556640625,5.0
2023-05-16,405.6503601074219,5.058000087738037
2023-05-17,410.5745544433594,5.0879998207092285
2023-05-18,414.5296936035156,5.125
2023-05-19,413.9265441894531,5.085000038146973
2023-05-22,414.0946044921875,5.09499979019165
2023-05-23,409.44732666015625,5.1529998779296875
2023-05-24,406.48095703125,5.184999942779541
2023-05-25,410.00103759765625,5.163000106811523
2023-05-26,415.3108215332031,5.114999771118164
2023-05-30,415.4690246582031,5.14300012588501
2023-05-31,413.1651916503906,5.248000144958496
2023-06-01,417.0906677246094,5.203000068664551
2023-06-02,423.1222839355469,5.215000152587891
2023-06-05,422.31146240234375,5.14300012588501
2023-06-06,423.2310485839844,5.1579999923706055
2023-06-07,421.7676086425781,5.1529998779296875
2023-06-08,424.3186950683594,5.099999904632568
2023-06-09,425.0800476074219,5.09499979019165
2023-06-12,428.93634033203125,5.09499979019165
2023-06-13,431.7643127441406,5.099999904632568
2023-06-14,432.2784423828125,5.079999923706055
2023-06-15,437.6376953125,5.054999828338623
2023-06-16,436.14697265625,5.065000057220459
2023-06-20,433.8841857910156,5.074999809265137
2023-06-21,431.66107177734375,5.135000228881836
2023-06-22,433.2192687988281,5.135000228881836
2023-06-23,429.944091796875,5.138000011444092
2023-06-26,428.1874694824219,5.15500020980835
2023-06-27,432.8818359375,5.179999828338623
2023-06-28,433.1001892089844,5.170000076293945
2023-06-29,434.8071594238281,5.175000190734863
2023-06-30,439.9382019042969,5.1529998779296875
2023-07-03,440.4443664550781,5.144999980926514
2023-07-05,439.7893371582031,5.192999839782715
2023-07-06,436.3454895019531,5.2129998207092285
2023-07-07,435.2438659667969,5.2129998207092285
2023-07-10,436.3454895019531,5.224999904632568
2023-07-11,439.1243591308594,5.243000030517578
2023-07-12,442.65753173828125,5.230000019073486
2023-07-13,446.1708679199219,5.2230000495910645
2023-07-14,445.8929748535156,5.215000152587891
2023-07-17,447.44122314453125,5.232999801635742
2023-07-18,450.7659606933594,5.248000144958496
2023-07-19,451.76837158203125,5.244999885559082
2023-07-20,448.7710876464844,5.243000030517578
2023-07-21,448.7710876464844,5.248000144958496
2023-07-24,450.7759094238281,5.25
2023-07-25,452.00653076171875,5.264999866485596
2023-07-26,452.0760192871094,5.26800012588501
2023-07-27,449.0787658691406,5.26800012588501
2023-07-28,453.4753723144531,5.255000114440918
2023-07-31,454.3388366699219,5.248000144958496
2023-08-01,453.0386962890625,5.260000228881836
2023-08-02,446.736572265625,5.260000228881836
2023-08-03,445.4562683105469,5.257999897003174
2023-08-04,443.44158935546875,5.252999782562256
2023-08-07,447.31219482421875,5.260000228881836
2023-08-08,445.3669738769531,5.275000095367432
2023-08-09,442.38958740234375,5.28000020980835
2023-08-10,442.5483703613281,5.26800012588501
2023-08-11,442.2903137207031,5.264999866485596
2023-08-14,444.7317810058594,5.269999980926514
2023-08-15,439.5511779785156,5.28000020980835
2023-08-16,436.32568359375,5.284999847412109
2023-08-17,433.00091552734375,5.2779998779296875
2023-08-18,433.2093200683594,5.2779998779296875
2023-08-21,436.02789306640625,5.28000020980835
2023-08-22,434.8468933105469,5.295000076293945
2023-08-23,439.6900939941406,5.295000076293945
2023-08-24,433.59637451171875,5.302999973297119
2023-08-25,436.6531677246094,5.315000057220459
2023-08-28,439.4221496582031,5.322999954223633
2023-08-29,445.7738952636719,5.320000171661377
2023-08-30,447.60992431640625,5.315000057220459
2023-08-31,446.95489501953125,5.297999858856201
2023-09-01,447.78857421875,5.26800012588501
2023-09-05,445.8532409667969,5.2779998779296875
2023-09-06,442.8560485839844,5.300000190734863
2023-09-07,441.4963684082031,5.2829999923706055
2023-09-08,442.16131591796875,5.293000221252441
2023-09-11,445.0692443847656,5.293000221252441
2023-09-12,442.62774658203125,5.304999828338623
2023-09-13,443.1438903808594,5.304999828338623
2023-09-14,446.9648132324219,5.295000076293945
2023-09-15,441.57965087890625,5.297999858856201
2023-09-18,441.838623046875,5.300000190734863
2023-09-19,440.92230224609375,5.309999942779541
2023-09-20,436.8687744140625,5.315000057220459
2023-09-21,429.6480407714844,5.304999828338623
2023-09-22,428.6819763183594,5.304999828338623
2023-09-25,430.4846496582031,5.313000202178955
2023-09-26,424.1602783203125,5.324999809265137
2023-09-27,424.32958984375,5.329999923706055
2023-09-28,426.78961181640625,5.308000087738037
2023-09-29,425.75384521484375,5.300000190734863
2023-10-02,425.5845031738281,5.315000057220459
2023-10-03,419.8876037597656,5.340000152587891
2023-10-04,422.9452209472656,5.335000038146973
2023-10-05,422.7858581542969,5.324999809265137
2023-10-06,427.8055114746094,5.3480000495910645
2023-10-09,430.5444030761719,5.3480000495910645
2023-10-10,432.7853088378906,5.322999954223633
2023-10-11,434.5581359863281,5.335000038146973
2023-10-12,431.90887451171875,5.335000038146973
2023-10-13,429.7575988769531,5.328000068664551
2023-10-16,434.2792663574219,5.328000068664551
2023-10-17,434.25933837890625,5.340000152587891
2023-10-18,428.4727783203125,5.329999923706055
2023-10-19,424.7080383300781,5.309999942779541
2023-10-20,419.4892272949219,5.300000190734863
2023-10-23,418.76214599609375,5.293000221252441
2023-10-24,421.91937255859375,5.308000087738037
2023-10-25,415.8638916015625,5.315000057220459
2023-10-26,410.88409423828125,5.300000190734863
2023-10-27,409.0216369628906,5.304999828338623
2023-10-30,413.9118347167969,5.313000202178955
2023-10-31,416.51129150390625,5.320000171661377
2023-11-01,420.9532775878906,5.300000190734863
2023-11-02,429.0205993652344,5.269999980926514
2023-11-03,432.9347229003906,5.252999782562256
2023-11-06,433.9306640625,5.260000228881836
2023-11-07,435.1656494140625,5.2729997634887695
2023-11-08,435.484375,5.26800012588501
2023-11-09,432.088134765625,5.263000011444092
2023-11-10,438.8307800292969,5.25
2023-11-13,438.4125061035156,5.260000228881836
2023-11-14,446.91802978515625,5.252999782562256
2023-11-15,447.8641662597656,5.255000114440918
2023-11-16,448.4119567871094,5.243000030517578
2023-11-17,448.9696960449219,5.232999801635742
2023-11-20,452.4256896972656,5.23799991607666
2023-11-21,451.4396667480469,5.255000114440918
2023-11-22,453.1826171875,5.264999866485596
2023-11-24,453.4614562988281,5.252999782562256
2023-11-27,452.6448059082031,5.257999897003174
2023-11-28,453.09295654296875,5.260000228881836
2023-11-29,452.7742614746094,5.239999771118164
2023-11-30,454.5570373535156,5.23799991607666
2023-12-01,457.24615478515625,5.215000152587891
2023-12-04,454.84588623046875,5.2230000495910645
2023-12-05,454.7562255859375,5.243000030517578
2023-12-06,452.9236755371094,5.243000030517578
2023-12-07,456.3796691894531,5.232999801635742
2023-12-08,458.3417053222656,5.232999801635742
2023-12-11,460.12445068359375,5.232999801635742
2023-12-12,462.2259521484375,5.248000144958496
2023-12-13,468.60009765625,5.2230000495910645
2023-12-14,470.10400390625,5.215000152587891
2023-12-15,469.3299865722656,5.224999904632568
2023-12-18,471.9700012207031,5.224999904632568
2023-12-19,474.8399963378906,5.23799991607666
2023-12-20,468.260009765625,5.230000019073486
2023-12-21,472.70001220703125,5.210000038146973
2023-12-22,473.6499938964844,5.208000183105469
2023-12-26,475.6499938964844,5.203000068664551
2023-12-27,476.510009765625,5.235000133514404
2023-12-28,476.69000244140625,5.2179999351501465
2023-12-29,475.30999755859375,5.179999828338623
